plot_id,a_hhid,resp_id,latitude,longitude,unique_id
p1_5,20910136,209101361,30.7204164962555,74.8456803336739,1209101361
p1_1,20910152,209101521,30.7170274645011,74.8591876029968,1209101521
p1_2,20910152,209101521,30.7170721412345,74.859793446958,1209101521
p1_3,20910152,209101521,30.7188975283905,74.8598480969667,1209101521
p1_4,20910152,209101521,30.7189854389477,74.8598266392946,1209101521
p1_5,20910152,209101521,30.7190280971565,74.859796129167,1209101521
p1_6,20910152,209101521,30.7191116841324,74.8597203567624,1209101521
p1_7,20910152,209101521,30.7191598186684,74.8596603423357,1209101521
p1_8,20910152,209101521,30.7191684655885,74.8596157506108,1209101521
p1_9,20910152,209101521,30.7191681773578,74.8592087253928,1209101521
p1_10,20910152,209101521,30.7170274645011,74.8591876029968,1209101521
p1_1,20910185,209101851,30.7045929810734,74.8633715137839,1209101851
p1_2,20910185,209101851,30.7047304877768,74.8636752739548,1209101851
p1_3,20910185,209101851,30.7046402580333,74.8637678101658,1209101851
p1_4,20910185,209101851,30.7050568131731,74.864500388503,1209101851
p1_5,20910185,209101851,30.7062741816569,74.8645127937197,1209101851
p1_6,20910185,209101851,30.7060009020747,74.8634234815835,1209101851
p1_7,20910185,209101851,30.7045929810734,74.8633715137839,1209101851
p1_1,20920006,209200061,30.7225819208343,74.9064333736896,1209200061
p1_2,20920006,209200061,30.7215838082399,74.9069409817457,1209200061
p1_3,20920006,209200061,30.7215656501617,74.9089992418885,1209200061
p1_4,20920006,209200061,30.7226470586346,74.908815510571,1209200061
p1_5,20920006,209200061,30.7225819208343,74.9064333736896,1209200061
p1_1,20920034,209200341,30.7125697753986,74.8899776861071,1209200341
p1_2,20920034,209200341,30.7127845216925,74.8906267806887,1209200341
p1_3,20920034,209200341,30.7132682035399,74.8905339092016,1209200341
p1_4,20920034,209200341,30.713270221278002,74.8899049311876,1209200341
p1_5,20920034,209200341,30.7125697753986,74.8899776861071,1209200341
p1_1,20920042,209200421,30.737318370726,74.9023473635315,1209200421
p1_2,20920042,209200421,30.7392214688003,74.9022725969552,1209200421
p1_3,20920042,209200421,30.7390569231921,74.9009174108505,1209200421
p1_4,20920042,209200421,30.737311166316,74.9009888246655,1209200421
p1_5,20920042,209200421,30.737318370726,74.9023473635315,1209200421
p1_1,20920062,209200621,30.7175958663013,74.8725745081901,1209200621
p1_2,20920062,209200621,30.7175866427695,74.8723488673567,1209200621
p1_3,20920062,209200621,30.7174197543371,74.8723461851477,1209200621
p1_4,20920062,209200621,30.7173768071808,74.8710935935378,1209200621
p1_5,20920062,209200621,30.7175748251179,74.8710587248206,1209200621
p1_6,20920062,209200621,30.717590101594,74.8709728941321,1209200621
p1_7,20920062,209200621,30.7182132644607,74.8709903284907,1209200621
p1_8,20920062,209200621,30.7182484289427,74.872561097145,1209200621
p1_9,20920062,209200621,30.7175958663013,74.8725745081901,1209200621
p1_1,20920078,209200781,30.7210485758326,74.90712672472,1209200781
p1_2,20920078,209200781,30.7210456935822,74.9068300053477,1209200781
p1_3,20920078,209200781,30.7208433593881,74.9068973958492,1209200781
p1_4,20920078,209200781,30.7208860167749,74.9072387069463,1209200781
p1_5,20920078,209200781,30.7210592401584,74.9071535468101,1209200781
p1_6,20920078,209200781,30.7210485758326,74.90712672472,1209200781
p1_1,20920080,209200801,30.7220469821899,74.8786249011754,1209200801
p1_2,20920080,209200801,30.7219564804231,74.8788441717624,1209200801
p1_3,20920080,209200801,30.721971756205,74.8796652629971,1209200801
p1_4,20920080,209200801,30.7241651027819,74.879598878324,1209200801
p1_5,20920080,209200801,30.7241818192922,74.8786027729511,1209200801
p1_6,20920080,209200801,30.7220469821899,74.8786249011754,1209200801
p1_1,20920084,209200841,30.7154698188679,74.876712821424,1209200841
p1_2,20920084,209200841,30.717045911671,74.8767077922821,1209200841
p1_3,20920084,209200841,30.717026888027,74.8756429553031,1209200841
p1_4,20920084,209200841,30.715476448427,74.8756476491689,1209200841
p1_5,20920084,209200841,30.7154698188679,74.876712821424,1209200841
p1_1,20920089,209200891,30.7187237246594,74.9009388685226,1209200891
p1_2,20920089,209200891,30.7187248775873,74.9010146409273,1209200891
p1_3,20920089,209200891,30.7187796416485,74.9010129645466,1209200891
p1_4,20920089,209200891,30.7188009708007,74.9019326269626,1209200891
p1_5,20920089,209200891,30.7198164059279,74.9019091576337,1209200891
p1_6,20920089,209200891,30.7198089119809,74.900926798582,1209200891
p1_7,20920089,209200891,30.7187237246594,74.9009388685226,1209200891
p1_1,20930029,209300291,30.4584079258843,75.0219698622822,1209300291
p1_2,20930029,209300291,30.4589428766279,75.0219883024692,1209300291
p1_3,20930029,209300291,30.4591012515412,75.022841244936,1209300291
p1_4,20930029,209300291,30.4576972547404,75.0228586792945,1209300291
p1_5,20930029,209300291,30.456492945770002,75.022851973772,1209300291
p1_6,20930029,209300291,30.4564504608765,75.0222132727503,1209300291
p1_7,20930029,209300291,30.4572828146004,75.0221670046448,1209300291
p1_8,20930029,209300291,30.4576758680539,75.0221545994281,1209300291
p1_9,20930029,209300291,30.4580697869462,75.0221271067857,1209300291
p1_10,20930029,209300291,30.4584064808486,75.02211201936,1209300291
p1_11,20930029,209300291,30.4584079258843,75.0219698622822,1209300291
p1_1,20930041,209300411,30.4609684954774,75.0305378437042,1209300411
p1_2,20930041,209300411,30.4605506012431,75.0305308029055,1209300411
p1_3,20930041,209300411,30.4602555309979,75.0305251032114,1209300411
p1_4,20930041,209300411,30.4598934112484,75.0305163860321,1209300411
p1_5,20930041,209300411,30.4593694478874,75.0304999575018,1209300411
p1_6,20930041,209300411,30.4593246522129,75.0305023044347,1209300411
p1_7,20930041,209300411,30.4593310103099,75.0302391126751,1209300411
p1_8,20930041,209300411,30.4593370794021,75.0300037488341,1209300411
p1_9,20930041,209300411,30.4593304323011,75.0297995656728,1209300411
p1_10,20930041,209300411,30.4593339003538,75.0291477888822,1209300411
p1_11,20930041,209300411,30.4593171380977,75.0285530090332,1209300411
p1_12,20930041,209300411,30.4593006648432,75.0280185788869,1209300411
p1_13,20930041,209300411,30.459357598711,75.027915649116,1209300411
p1_14,20930041,209300411,30.459358465724,75.0278596580028,1209300411
p1_15,20930041,209300411,30.4596598967616,75.0276125594973,1209300411
p1_16,20930041,209300411,30.4601775005192,75.027215257287,1209300411
p1_17,20930041,209300411,30.4602367458884,75.027360767126,1209300411
p1_18,20930041,209300411,30.4604133257749,75.0280454009771,1209300411
p1_19,20930041,209300411,30.460567363287,75.0286431983113,1209300411
p1_20,20930041,209300411,30.4606870095166,75.0291052088141,1209300411
p1_21,20930041,209300411,30.4608705245833,75.0298066064715,1209300411
p1_22,20930041,209300411,30.4609788994604,75.0302086025476,1209300411
p1_23,20930041,209300411,30.4610242723731,75.0304302200675,1209300411
p1_24,20930041,209300411,30.4609684954774,75.0305378437042,1209300411
p1_1,20930045,209300451,30.4633943274312,75.0238628312945,1209300451
p1_2,20930045,209300451,30.4618690138888,75.0220308825373,1209300451
p1_3,20930045,209300451,30.4623163800176,75.0254557281732,1209300451
p1_4,20930045,209300451,30.4633943274312,75.0238628312945,1209300451
p1_1,20930059,209300591,30.4653715929923,75.0305284559726,1209300591
p1_2,20930059,209300591,30.46592211068,75.0305616483092,1209300591
p1_3,20930059,209300591,30.4662053154175,75.0297211110591,1209300591
p1_4,20930059,209300591,30.4656891886155,75.0296771898865,1209300591
p1_5,20930059,209300591,30.4656279236623,75.0290619581937,1209300591
p1_6,20930059,209300591,30.4646979631792,75.0290921330451,1209300591
p1_7,20930059,209300591,30.4646514360231,75.0301740691065,1209300591
p1_8,20930059,209300591,30.4648467921317,75.0302039086818,1209300591
