plot_id,a_hhid,resp_id,longitude,latitude
p1_18,11380078,113800781,75.3260066360235,30.2656758668874
p1_19,11380078,113800781,75.3260539099574,30.2660595559281
p1_1,11380110,113801101,75.3274329006671,30.2649860915731
p1_2,11380110,113801101,75.3279545903205,30.2650219993917
p1_3,11380110,113801101,75.3280082345008,30.2647306823559
p1_4,11380110,113801101,75.3275613114237,30.2647182304156
p1_5,11380110,113801101,75.3274329006671,30.2649860915731
p1_1,11380135,113801351,75.3383535146713,30.2523602044923
p1_2,11380135,113801351,75.3374482691287,30.2509633743536
p1_3,11380135,113801351,75.3367213904857,30.2509529480121
p1_4,11380135,113801351,75.3368927165865,30.2512524152697
p1_5,11380135,113801351,75.3367901220917,30.2512990440352
p1_6,11380135,113801351,75.3363207355141,30.2514965643990
p1_7,11380135,113801351,75.3371190279722,30.2528053439897
p1_8,11380135,113801351,75.3374234586954,30.2527445247889
p1_9,11380135,113801351,75.3376786038279,30.2527233828674
p1_10,11380135,113801351,75.3378740698099,30.2527036890187
p1_11,11380135,113801351,75.3380621597170,30.2525950831642
p1_12,11380135,113801351,75.3383535146713,30.2523602044923
p1_1,11380148,113801481,75.3259915485978,30.2493846398742
p1_2,11380148,113801481,75.3255084156990,30.2496180775374
p1_3,11380148,113801481,75.3250417113304,30.2490950142108
p1_4,11380148,113801481,75.3245277330279,30.2485377720330
p1_5,11380148,113801481,75.3246745839715,30.2484894041897
p1_6,11380148,113801481,75.3248512744903,30.2483553063919
p1_7,11380148,113801481,75.3249478340148,30.2482634941872
p1_8,11380148,113801481,75.3250510990619,30.2482316350424
p1_9,11380148,113801481,75.3252197429537,30.2481902181388
p1_10,11380148,113801481,75.3253458067774,30.2481647308049
p1_11,11380148,113801481,75.3254470601677,30.2481598071146
p1_12,11380148,113801481,75.3255996108055,30.2481108598273
p1_13,11380148,113801481,75.3257360681891,30.2480566991910
p1_14,11380148,113801481,75.3257809951901,30.2480590162242
p1_15,11380148,113801481,75.3257404267787,30.2482064373479
p1_16,11380148,113801481,75.3257410973310,30.2483894825219
p1_17,11380148,113801481,75.3257484734058,30.2485548600677
p1_18,11380148,113801481,75.3258058056235,30.2487943818692
p1_19,11380148,113801481,75.3258547559380,30.2488914068584
p1_20,11380148,113801481,75.3259301930665,30.2491752406051
p1_21,11380148,113801481,75.3259915485978,30.2493846398742
p1_1,11380180,113801801,75.3169159591197,30.2695141376503
p1_2,11380180,113801801,75.3169662505388,30.2696319908925
p1_3,11380180,113801801,75.3170262649655,30.2697495544281
p1_4,11380180,113801801,75.3171154484152,30.2698743569435
p1_5,11380180,113801801,75.3172177076339,30.2700365131071
p1_6,11380180,113801801,75.3173601999878,30.2702687434321
p1_7,11380180,113801801,75.3175261616706,30.2704668047714
p1_8,11380180,113801801,75.3178634494543,30.2703127570975
p1_9,11380180,113801801,75.3179519623517,30.2703330265421
p1_10,11380180,113801801,75.3180136531591,30.2704378484601
p1_11,11380180,113801801,75.3180874139070,30.2705157409179
p1_12,11380180,113801801,75.3181943669915,30.2706506771483
p1_13,11380180,113801801,75.3182778507471,30.2707693977126
p1_14,11380180,113801801,75.3183623403310,30.2707957478671
p1_15,11380180,113801801,75.3184545412659,30.2707760576424
p1_16,11380180,113801801,75.3187133744359,30.2706538623360
p1_17,11380180,113801801,75.3189799189567,30.2705325355661
p1_18,11380180,113801801,75.3190416097640,30.2705357207577
p1_19,11380180,113801801,75.3190469741821,30.2704584074420
p1_20,11380180,113801801,75.3186915814876,30.2698983908204
p1_21,11380180,113801801,75.3185531124472,30.2696945370275
p1_22,11380180,113801801,75.3185524418950,30.2694657801365
p1_23,11380180,113801801,75.3185272961854,30.2692923299360
p1_24,11380180,113801801,75.3181008249521,30.2687357814806
p1_25,11380180,113801801,75.3176394850015,30.2689816245536
p1_26,11380180,113801801,75.3174141794443,30.2692071973382
p1_27,11380180,113801801,75.3172864392399,30.2692819055403
p1_28,11380180,113801801,75.3171147778630,30.2693438727655
p1_29,11380180,113801801,75.3169856965541,30.2694376922284
p1_30,11380180,113801801,75.3169347345829,30.2694686757967
p1_31,11380180,113801801,75.3169159591197,30.2695141376503
p1_1,11390003,113900031,75.3244227916002,30.2791683684195
p1_2,11390003,113900031,75.3243644535541,30.2770900469628
p1_3,11390003,113900031,75.3237113356590,30.2769965243578
p1_4,11390003,113900031,75.3236479684710,30.2791648939706
p1_5,11390003,113900031,75.3244227916002,30.2791683684195
p1_1,11390016,113900161,75.3267828002572,30.2850718583918
p1_2,11390016,113900161,75.3275492414832,30.2843984326091
p1_3,11390016,113900161,75.3247459977865,30.2841065940329
p1_4,11390016,113900161,75.3246511146426,30.2850518815112
p1_5,11390016,113900161,75.3267828002572,30.2850718583918
p1_1,11390042,113900421,75.3330303356051,30.2909657290726
p1_2,11390042,113900421,75.3329813852906,30.2913837699141
p1_3,11390042,113900421,75.3320949152112,30.2910085754458
p1_4,11390042,113900421,75.3321146965026,30.2906064557070
p1_5,11390042,113900421,75.3322380781173,30.2906507497547
p1_6,11390042,113900421,75.3326316922903,30.2908007124605
p1_7,11390042,113900421,75.3330303356051,30.2909657290726
p1_1,11290074,113900741,75.3399604931473,30.2969101949971
p1_2,11290074,113900741,75.3399477526545,30.2978608592532
p1_3,11290074,113900741,75.3410508111119,30.2983836627694
p1_4,11290074,113900741,75.3412442654371,30.2979126765589
p1_5,11290074,113900741,75.3415255621075,30.2974179504389
p1_6,11290074,113900741,75.3409706801176,30.2971921530186
p1_7,11290074,113900741,75.3399604931473,30.2969101949971
p1_1,11390083,113900831,75.3272387757897,30.2847441212280
p1_2,11390083,113900831,75.3267884999513,30.2851355527665
p1_3,11390083,113900831,75.3257464617490,30.2850573823918
p1_4,11390083,113900831,75.3257722780108,30.2847108263135
p1_5,11390083,113900831,75.3272387757897,30.2847441212280
p1_1,11390088,113900881,75.3463149815797,30.2839977333894
p1_2,11390088,113900881,75.3438912704586,30.2839803619989
p1_3,11390088,113900881,75.3438912704586,30.2846274442173
p1_4,11390088,113900881,75.3442412987351,30.2849511284862
p1_5,11390088,113900881,75.3456474468111,30.2852082222072
p1_6,11390088,113900881,75.3463508561253,30.2846668191049
p1_7,11390088,113900881,75.3463149815797,30.2839977333894
p1_1,11390099,113900991,75.3264133259654,30.3028881682838
p1_2,11390099,113900991,75.3265008330345,30.3016150824415
p1_3,11390099,113900991,75.3249823674559,30.3016350559486
p1_4,11390099,113900991,75.3249511867761,30.3020076045321
p1_5,11390099,113900991,75.3235983476042,30.3020588407067
p1_6,11390099,113900991,75.3235745429992,30.3027390924651
p1_7,11390099,113900991,75.3264133259654,30.3028881682838
p1_1,11390125,113901251,75.3422376886010,30.2786981585572
p1_2,11390125,113901251,75.3415486961603,30.2784514712012
p1_3,11390125,113901251,75.3409622982144,30.2782609540160
p1_4,11390125,113901251,75.3408905491232,30.2788223706178
p1_5,11390125,113901251,75.3410283476114,30.2788524826089
p1_6,11390125,113901251,75.3409757092595,30.2793354313564
p1_7,11390125,113901251,75.3408905491232,30.2793548303272
p1_8,11390125,113901251,75.3409539163112,30.2794298203424
p1_9,11390125,113901251,75.3410920500755,30.2794648542680
p1_10,11390125,113901251,75.3411735221743,30.2794599321470
p1_11,11390125,113901251,75.3415520489215,30.2794900439424
p1_12,11390125,113901251,75.3416891768574,30.2792465434860
p1_13,11390125,113901251,75.3418618440628,30.2792138257806
p1_14,11390125,113901251,75.3422376886010,30.2786981585572
p1_1,11390162,113901621,75.3251479938626,30.2865197371233
p1_2,11390162,113901621,75.3267589956521,30.2851401850831
p1_3,11390162,113901621,75.3246863186359,30.2850762011914
p1_4,11390162,113901621,75.3236483037471,30.2865113411675
p1_5,11390162,113901621,75.3251479938626,30.2865197371233
p1_1,11390163,113901631,75.3262560814619,30.2866581255334
p1_2,11390163,113901631,75.3266211971640,30.2866618892322
p1_3,11390163,113901631,75.3266818821430,30.2857733627932
p1_4,11390163,113901631,75.3263459354638,30.2857432529261
p1_5,11390163,113901631,75.3262560814619,30.2866581255334
p1_1,11390199,113901991,75.3220094740390,30.2807257777292
p1_2,11390199,113901991,75.3216094896197,30.2806392073827
p1_3,11390199,113901991,75.3212953358888,30.2817565090966
p1_4,11390199,113901991,75.3217596933245,30.2818367088080
p1_5,11390199,113901991,75.3220094740390,30.2807257777292
p1_1,11390225,113902251,75.3269866481423,30.2922091347926
p1_2,11390225,113902251,75.3269685432314,30.2919529279185
p1_3,11390225,113902251,75.3269118815660,30.2911391409675
p1_4,11390225,113902251,75.3268937766551,30.2911145332883
p1_5,11390225,113902251,75.3271958604454,30.2912462566760
p1_6,11390225,113902251,75.3272240236401,30.2920530947534
p1_7,11390225,113902251,75.3272910788655,30.2921156265986
p1_8,11390225,113902251,75.3269866481423,30.2922091347926
p1_1,11390229,113902291,75.3168680146336,30.2998941613650
p1_2,11390229,113902291,75.3177199512720,30.2999158720797
p1_3,11390229,113902291,75.3177162632346,30.2991736523847
p1_4,11390229,113902291,75.3169209882616,30.2991542573329
p1_5,11390229,113902291,75.3168680146336,30.2998941613650
p1_1,11440001,114400011,74.7951290756463,30.1670943413620
p1_2,11440001,114400011,74.7958935052156,30.1670926021569
p1_3,11440001,114400011,74.7958810999989,30.1661856025031
p1_4,11440001,114400011,74.7945232316851,30.1662012554921
p1_5,11440001,114400011,74.7945416718721,30.1670940514945
p1_6,11440001,114400011,74.7951290756463,30.1670943413620
p1_1,11440033,114400331,74.7737116366624,30.1521200976274
p1_2,11440033,114400331,74.7738625109195,30.1520971946129
p1_3,11440033,114400331,74.7738447412848,30.1520015237355
p1_4,11440033,114400331,74.7745203226804,30.1520151495934
p1_5,11440033,114400331,74.7744958475232,30.1526196139490
p1_6,11440033,114400331,74.7737066075205,30.1525993202418
p1_7,11440033,114400331,74.7737116366624,30.1521200976274
p1_1,11440040,114400401,74.7993042692542,30.1638460324329
p1_2,11440040,114400401,74.7994226217269,30.1637025431789
p1_3,11440040,114400401,74.8002004623413,30.1624783829308
p1_4,11440040,114400401,74.8001397773623,30.1624435971937
p1_5,11440040,114400401,74.8000857979059,30.1625041823445
p1_6,11440040,114400401,74.7981747239828,30.1625259234183
p1_7,11440040,114400401,74.7993042692542,30.1638460324329
p1_1,11440045,114400451,74.7951672971248,30.1607837235079
p1_2,11440045,114400451,74.7943472117185,30.1608031458729
p1_3,11440045,114400451,74.7943441942334,30.1613226202461
p1_4,11440045,114400451,74.7951726615428,30.1613249393220
p1_5,11440045,114400451,74.7951672971248,30.1607837235079
p1_1,11440055,114400551,74.7805646806955,30.1677430627336
p1_2,11440055,114400551,74.7805462405085,30.1685665674938
p1_3,11440055,114400551,74.7806414589285,30.1685822201048
p1_4,11440055,114400551,74.7806381061673,30.1688283136060
p1_5,11440055,114400551,74.7811735421419,30.1688346905790
p1_6,11440055,114400551,74.7811815887689,30.1680795961332
p1_7,11440055,114400551,74.7805646806955,30.1677430627336
p1_1,11440073,114400731,74.7951800376176,30.1621592233328
p1_2,11440073,114400731,74.7959059104323,30.1621792251909
p1_3,11440073,114400731,74.7958928346633,30.1620064553849
p1_4,11440073,114400731,74.7951840609312,30.1619563057034
p1_5,11440073,114400731,74.7951800376176,30.1621592233328
p1_1,11440075,114400751,74.7639423608779,30.1519684737744
p1_2,11440075,114400751,74.7646025195717,30.1519641250945
p1_3,11440075,114400751,74.7646206244826,30.1532687204679
p1_4,11440075,114400751,74.7639457136392,30.1532945222912
p1_5,11440075,114400751,74.7639423608779,30.1519684737744
p1_1,11440085,114400851,74.7812701016664,30.1542262824905
p1_2,11440085,114400851,74.7813069820404,30.1533980194250
p1_3,11440085,114400851,74.7803444042801,30.1526932510802
p1_4,11440085,114400851,74.7801382094621,30.1529759127859
p1_5,11440085,114400851,74.7809831053018,30.1538030197699
p1_6,11440085,114400851,74.7808111086487,30.1541561253706
p1_7,11440085,114400851,74.7812701016664,30.1542262824905
p1_1,11440096,114400961,74.7674252092838,30.1536180591888
p1_2,11440096,114400961,74.7686503082513,30.1536021142948
p1_3,11440096,114400961,74.7686764597892,30.1530872377892
p1_4,11440096,114400961,74.7681279480457,30.1530794102540
p1_5,11440096,114400961,74.7681148722767,30.1526920914408
p1_6,11440096,114400961,74.7674164921045,30.1526712179286
p1_7,11440096,114400961,74.7674252092838,30.1536180591888
p1_1,11440104,114401041,74.7457271441817,30.1802082348648
p1_2,11440104,114401041,74.7453043609857,30.1801966417062
p1_3,11440104,114401041,74.7450535744428,30.1802102636674
p1_4,11440104,114401041,74.7450368106365,30.1807699217650
p1_5,11440104,114401041,74.7449935600161,30.1807797758926
p1_6,11440104,114401041,74.7449808195233,30.1813576897674
p1_7,11440104,114401041,74.7450455278158,30.1813747894743
p1_8,11440104,114401041,74.7451964020729,30.1813249394729
p1_9,11440104,114401041,74.7453150898218,30.1812524830305
p1_10,11440104,114401041,74.7453747689723,30.1812301664356
p1_11,11440104,114401041,74.7454274073243,30.1812116175735
p1_12,11440104,114401041,74.7454803809523,30.1811861128826
p1_13,11440104,114401041,74.7455665469169,30.1811727808824
p1_14,11440104,114401041,74.7456657886505,30.1811745198390
p1_15,11440104,114401041,74.7457204386591,30.1811762587957
p1_16,11440104,114401041,74.7457187622785,30.1811669843600
p1_17,11440104,114401041,74.7457271441817,30.1802082348648
p1_1,11440115,114401151,74.7676189988851,30.1695402131371
p1_2,11440115,114401151,74.7676615789532,30.1688526620462
p1_3,11440115,114401151,74.7680300474167,30.1688233859447
p1_4,11440115,114401151,74.7680729627609,30.1677969777225
p1_5,11440115,114401151,74.7686338797211,30.1677807452558
p1_6,11440115,114401151,74.7685825824737,30.1683636630526
p1_7,11440115,114401151,74.7694610059261,30.1683462712239
p1_8,11440115,114401151,74.7695129737257,30.1684897537188
p1_9,11440115,114401151,74.7700621560215,30.1684865652211
p1_10,11440115,114401151,74.7700950130820,30.1694167325609
p1_11,11440115,114401151,74.7676189988851,30.1695402131371
p1_1,11440158,114401581,74.7618975117802,30.1490577144730
p1_2,11440158,114401581,74.7612004727125,30.1490258232081
p1_3,11440158,114401581,74.7612279653549,30.1481392419182
p1_4,11440158,114401581,74.7623672336339,30.1481195271357
p1_5,11440158,114401581,74.7623984143137,30.1484164081481
p1_6,11440158,114401581,74.7631661966443,30.1484636654925
p1_7,11440158,114401581,74.7631873190402,30.1490437982859
p1_8,11440158,114401581,74.7618975117802,30.1490577144730
p1_1,11440188,114401881,74.7629321739077,30.1535855895839
p1_2,11440188,114401881,74.7630096226930,30.1519722426302
p1_3,11440188,114401881,74.7639272734522,30.1519702132464
p1_4,11440188,114401881,74.7639406844973,30.1528738647559
p1_5,11440188,114401881,74.7639423608779,30.1530138908611
p1_6,11440188,114401881,74.7646209597587,30.1530188193125
p1_7,11440188,114401881,74.7646206244826,30.1540100128616
p1_8,11440188,114401881,74.7639742121100,30.1539743544188
p1_9,11440188,114401881,74.7639225795865,30.1539401454941
p1_10,11440188,114401881,74.7639105096459,30.1538926008671
p1_11,11440188,114401881,74.7639054805040,30.1538418672460
p1_12,11440188,114401881,74.7639108449220,30.1538004106105
p1_13,11440188,114401881,74.7639152035117,30.1537517062892
p1_14,11440188,114401881,74.7639192268252,30.1536108115100
p1_15,11440188,114401881,74.7629321739077,30.1535855895839
p1_1,11440196,114401961,74.7773138433694,30.1695854313375
p1_2,11440196,114401961,74.7780246287584,30.1695668802835
p1_3,11440196,114401961,74.7780162468552,30.1694778931473
p1_4,11440196,114401961,74.7784487530589,30.1694297762911
p1_5,11440196,114401961,74.7784487530589,30.1683740981483
p1_6,11440196,114401961,74.7774207964539,30.1683703299194
p1_7,11440196,114401961,74.7773138433694,30.1695854313375
p1_1,11440197,114401971,74.7849712148308,30.1750462460824
p1_2,11440197,114401971,74.7860199585556,30.1754053623079
p1_3,11440197,114401971,74.7860860079526,30.1733106441347
p1_4,11440197,114401971,74.7852330654859,30.1733071659438
p1_5,11440197,114401971,74.7852209955453,30.1744080072364
p1_6,11440197,114401971,74.7849956899881,30.1743880078597
p1_7,11440197,114401971,74.7849712148308,30.1750462460824
p1_1,11440215,114402151,74.7875957563519,30.1566736330969
p1_2,11440215,114402151,74.7875451296567,30.1560057054818
p1_3,11440215,114402151,74.7888862341642,30.1564509910612
p1_4,11440215,114402151,74.7889227792620,30.1574746184512
p1_5,11440215,114402151,74.7882445156574,30.1574441793873
p1_6,11440215,114402151,74.7882364690303,30.1567255248534
p1_7,11440215,114402151,74.7875957563519,30.1566736330969
p1_1,11440219,114402191,74.7659647464752,30.1692225257080
p1_2,11440219,114402191,74.7660126909613,30.1689106344987
p1_3,11440219,114402191,74.7662728652358,30.1688946920777
p1_4,11440219,114402191,74.7662691771984,30.1687886024465
p1_5,11440219,114402191,74.7665954008698,30.1687888923091
p1_6,11440219,114402191,74.7666493803262,30.1685248271857
p1_7,11440219,114402191,74.7676126286387,30.1685314940417
p1_8,11440219,114402191,74.7676290571689,30.1688141103464
p1_9,11440219,114402191,74.7678137943148,30.1688236758072
p1_10,11440219,114402191,74.7678225114941,30.1690810733116
p1_11,11440219,114402191,74.7676230221986,30.1690697687056
p1_12,11440219,114402191,74.7676263749599,30.1694462983468
p1_13,11440219,114402191,74.7659647464752,30.1692225257080
p1_1,11440226,114402261,74.7951626032590,30.1543080357656
p1_2,11440226,114402261,74.7966344654560,30.1543010780427
p1_3,11440226,114402261,74.7966683283448,30.1550043853830
p1_4,11440226,114402261,74.7951817139983,30.1550040954800
p1_5,11440226,114402261,74.7951626032590,30.1543080357656
p1_1,11460010,114600101,75.1463884860277,30.0439232765965
p1_2,11460010,114600101,75.1468679308891,30.0443780644669
p1_3,11460010,114600101,75.1468776538968,30.0444018631365
p1_4,11460010,114600101,75.1469339802861,30.0443716794570
p1_5,11460010,114600101,75.1469718664884,30.0444401731780
p1_6,11460010,114600101,75.1480259746313,30.0436138919508
p1_7,11460010,114600101,75.1477939635515,30.0433994117842
p1_8,11460010,114600101,75.1474492996931,30.0432363020638
p1_9,11460010,114600101,75.1470271870493,30.0431736121354
p1_10,11460010,114600101,75.1463884860277,30.0439232765965
p1_1,11460081,114600181,75.1423081755638,30.0591716074897
p1_2,11460081,114600181,75.1434196159243,30.0603549722452
p1_3,11460081,114600181,75.1440687105059,30.0598770431602
p1_4,11460081,114600181,75.1432975754141,30.0590616275555
p1_5,11460081,114600181,75.1436294987797,30.0588019119224
p1_6,11460081,114600181,75.1436385512351,30.0587856615361
p1_7,11460081,114600181,75.1432281732559,30.0583854949324
p1_8,11460081,114600181,75.1422639191150,30.0591068963559
p1_9,11460081,114600181,75.1423081755638,30.0591716074897
p1_1,11460028,114600281,75.1405845209956,30.0710298614946
p1_2,11460028,114600281,75.1398640125989,30.0703021636263
p1_3,11460028,114600281,75.1389604434370,30.0709663187121
p1_4,11460028,114600281,75.1397014036774,30.0716699294384
p1_5,11460028,114600281,75.1405845209956,30.0710298614946
p1_1,11460115,114601151,75.1305879279971,30.0642688547618
p1_2,11460115,114601151,75.1312169060111,30.0649420455278
p1_3,11460115,114601151,75.1306720823049,30.0652832818571
p1_4,11460115,114601151,75.1301577687263,30.0646692877519
p1_5,11460115,114601151,75.1305879279971,30.0642688547618
p1_1,11460124,114601241,75.1530913263559,30.0369993305439
p1_2,11460124,114601241,75.1534980162978,30.0366966000317
p1_3,11460124,114601241,75.1545923575758,30.0378462744654
p1_4,11460124,114601241,75.1538607850670,30.0382473947971
p1_5,11460124,114601241,75.1530122011899,30.0372384957021
p1_6,11460124,114601241,75.1531456410884,30.0371331353941
p1_7,11460124,114601241,75.1532006263732,30.0370959835232
p1_8,11460124,114601241,75.1530913263559,30.0369993305439
p1_1,11460125,114601251,75.1588470116257,30.0612020066491
p1_2,11460125,114601251,75.1595869660377,30.0619468918263
p1_3,11460125,114601251,75.1601716876029,30.0615180104338
p1_4,11460125,114601251,75.1601720228791,30.0615168497238
p1_5,11460125,114601251,75.1594619080424,30.0607266932716
p1_6,11460125,114601251,75.1588470116257,30.0612020066491
p1_1,11460151,114601511,75.1606444269418,30.0705014976654
p1_2,11460151,114601511,75.1617501676082,30.0696208850144
p1_3,11460151,114601511,75.1629222929477,30.0709291795327
p1_4,11460151,114601511,75.1624291017651,30.0713455437540
p1_5,11460151,114601511,75.1627147570252,30.0716560023468
p1_6,11460151,114601511,75.1622074842453,30.0719882209771
p1_7,11460151,114601511,75.1606444269418,30.0705014976654
p1_1,11460161,114601611,75.1522534713149,30.0373302142261
p1_2,11460161,114601611,75.1515094935894,30.0379098385046
p1_3,11460161,114601611,75.1516757905483,30.0382346239867
p1_4,11460161,114601611,75.1524385437369,30.0380520592668
p1_5,11460161,114601611,75.1522534713149,30.0373302142261
p1_1,11460200,114602001,75.1267134770750,30.0556182362140
p1_2,11460200,114602001,75.1271386072039,30.0561817928662
p1_3,11460200,114602001,75.1285038515925,30.0556768555415
p1_4,11460200,114602001,75.1277612149715,30.0548489268729
p1_5,11460200,114602001,75.1267134770750,30.0556182362140
p1_1,11460228,114602281,75.1418397948145,30.0554682054008
p1_2,11460228,114602281,75.1420208439230,30.0553933350067
p1_3,11460228,114602281,75.1410693302750,30.0544020224364
p1_4,11460228,114602281,75.1408098265528,30.0544124695761
p1_5,11460228,114602281,75.1418397948145,30.0554682054008
p1_1,11460232,114602321,75.1444720476865,30.0596074634419
p1_2,11460232,114602321,75.1436419039964,30.0587778265275
p1_3,11460232,114602321,75.1452203840017,30.0576765663692
p1_4,11460232,114602321,75.1455747708678,30.0580929863410
p1_5,11460232,114602321,75.1446199044585,30.0588167113790
p1_6,11460232,114602321,75.1449380815029,30.0592487964999
p1_7,11460232,114602321,75.1444720476865,30.0596074634419
p1_1,11460239,114602391,75.1513401791453,30.0433161155726
p1_2,11460239,114602391,75.1513378322124,30.0433373024205
p1_3,11460239,114602391,75.1524315029382,30.0425348111126
p1_4,11460239,114602391,75.1521502062678,30.0422068471518
p1_5,11460239,114602391,75.1517720147967,30.0419528920115
p1_6,11460239,114602391,75.1517461985349,30.0419157419478
p1_7,11460239,114602391,75.1507356762886,30.0427176578052
p1_8,11460239,114602391,75.1513401791453,30.0433161155726
p1_1,11460263,114602631,75.1304541528224,30.0535491258395
p1_2,11460263,114602631,75.1299224048852,30.0530186372824
p1_3,11460263,114602631,75.1292116194963,30.0536347350504
p1_4,11460263,114602631,75.1300095766782,30.0539037506315
p1_5,11460263,114602631,75.1304541528224,30.0535491258395
p1_1,11460289,114602891,75.1337696984410,30.0655026474476
p1_2,11460289,114602891,75.1345280930399,30.0662843510352
p1_3,11460289,114602891,75.1340741291642,30.0666569202830
p1_4,11460289,114602891,75.1332563906908,30.0658853754023
p1_5,11460289,114602891,75.1337696984410,30.0655026474476
p1_1,11460303,114603031,75.1360080018639,30.0716098688418
p1_2,11460303,114603031,75.1353632658720,30.0720848398104
p1_3,11460303,114603031,75.1349887624382,30.0717265082280
p1_4,11460303,114603031,75.1342139393091,30.0723146355755
p1_5,11460303,114603031,75.1349991559982,30.0731534436181
p1_6,11460303,114603031,75.1364837586879,30.0720294218124
p1_7,11460303,114603031,75.1360080018639,30.0716098688418
p1_1,11470011,114700111,74.9696118012070,30.2621817662190
p1_2,11470011,114700111,74.9703028053045,30.2618400523685
p1_3,11470011,114700111,74.9703313037753,30.2608757178863
p1_4,11470011,114700111,74.9696195125579,30.2608922245922
p1_5,11470011,114700111,74.9696118012070,30.2621817662190
p1_1,11470015,114700151,74.9715537205338,30.2749167091572
p1_2,11470015,114700151,74.9715460091829,30.2753301856043
p1_3,11470015,114700151,74.9723587185144,30.2753159977158
p1_4,11470015,114700151,74.9723503366112,30.2749042585089
p1_5,11470015,114700151,74.9715537205338,30.2749167091572
p1_1,11470050,114700501,74.9701418727636,30.2607833382002
p1_2,11470050,114700501,74.9701522663235,30.2604138185865
p1_3,11470050,114700501,74.9696379527449,30.2604187416626
p1_4,11470050,114700501,74.9696188420057,30.2607807318755
p1_5,11470050,114700501,74.9701418727636,30.2607833382002
p1_1,11470067,114700671,74.9794152751564,30.2702102515566
p1_2,11470067,114700671,74.9801424890756,30.2702137263224
p1_3,11470067,114700671,74.9814732000231,30.2702313897136
p1_4,11470067,114700671,74.9814725294709,30.2709243133550
p1_5,11470067,114700671,74.9794169515371,30.2708805895255
p1_6,11470067,114700671,74.9794152751564,30.2702102515566
p1_1,11470072,114700721,74.9668665602803,30.2658739374926
p1_2,11470072,114700721,74.9661453813314,30.2658580107774
p1_3,11470072,114700721,74.9661259353160,30.2669135120412
p1_4,11470072,114700721,74.9668417498469,30.2669080101436
p1_5,11470072,114700721,74.9668665602803,30.2658739374926
p1_1,11470074,114700741,74.9701314792037,30.2609417446934
p1_2,11470074,114700741,74.9689281731843,30.2609078625216
p1_3,11470074,114700741,74.9689590185880,30.2598242060416
p1_4,11470074,114700741,74.9693989008665,30.2598288395528
p1_5,11470074,114700741,74.9693918600678,30.2603808050110
p1_6,11470074,114700741,74.9695749208331,30.2603802258254
p1_7,11470074,114700741,74.9701968580484,30.2604022348771
p1_8,11470074,114700741,74.9701314792037,30.2609417446934
p1_1,11470075,114700751,74.9828481674194,30.2663694018328
p1_2,11470075,114700751,74.9828223511576,30.2653020220099
p1_3,11470075,114700751,74.9819238111376,30.2653165009240
p1_4,11470075,114700751,74.9819563329219,30.2663549230740
p1_5,11470075,114700751,74.9828481674194,30.2663694018328
p1_1,11470081,114700811,74.9794397503137,30.2691446508927
p1_2,11470081,114700811,74.9814819172024,30.2691571022716
p1_3,11470081,114700811,74.9813934043049,30.2712935038536
p1_4,11470081,114700811,74.9813903868198,30.2712914769292
p1_5,11470081,114700811,74.9794363975524,30.2713033489145
p1_6,11470081,114700811,74.9794293567538,30.2712856857162
p1_7,11470081,114700811,74.9794397503137,30.2691446508927
p1_1,11470085,114700851,74.9637065827846,30.2649270173915
p1_2,11470085,114700851,74.9636767432093,30.2657940143140
p1_3,11470085,114700851,74.9633334204554,30.2658238407252
p1_4,11470085,114700851,74.9632254615426,30.2651340664506
p1_5,11470085,114700851,74.9621646478772,30.2656086849539
p1_6,11470085,114700851,74.9622367322444,30.2663485524195
p1_7,11470085,114700851,74.9624097347259,30.2663586875515
p1_8,11470085,114700851,74.9633488431572,30.2663899616667
p1_9,11470085,114700851,74.9633086100220,30.2658061765410
p1_10,11470085,114700851,74.9647382274270,30.2658212345343
p1_11,11470085,114700851,74.9647097289562,30.2644573184667
p1_12,11470085,114700851,74.9641444534063,30.2647190991557
p1_13,11470085,114700851,74.9637065827846,30.2649270173915
p1_1,11470089,114700891,74.9727110937237,30.2602678637479
p1_2,11470089,114700891,74.9717307463288,30.2602557008349
p1_3,11470089,114700891,74.9717056006193,30.2599122427171
p1_4,11470089,114700891,74.9727040529251,30.2598803873502
p1_5,11470089,114700891,74.9727188050746,30.2602898728247
p1_6,11470089,114700891,74.9727291986346,30.2602988502099
p1_7,11470089,114700891,74.9727110937237,30.2602678637479
p1_1,11470093,114700931,74.9744270369410,30.2759700861955
p1_2,11470093,114700931,74.9738027527928,30.2760995135454
p1_3,11470093,114700931,74.9738600850105,30.2772267114142
p1_4,11470093,114700931,74.9744129553437,30.2772203414652
p1_5,11470093,114700931,74.9744270369410,30.2759700861955
p1_1,11490038,114900381,75.1188405230641,29.8190389578752
p1_2,11490038,114900381,75.1185699552297,29.8185185620814
p1_3,11490038,114900381,75.1217664778232,29.8184981999773
p1_4,11490038,114900381,75.1218194514513,29.8201126110674
p1_5,11490038,114900381,75.1214593648910,29.8200797413359
p1_6,11490038,114900381,75.1213859394192,29.8190264497912
p1_7,11490038,114900381,75.1188405230641,29.8190389578752
p1_1,11490092,114900921,75.1450027897953,29.8256037406784
p1_2,11490092,114900921,75.1450617983937,29.8278896347691
p1_3,11490092,114900921,75.1445531845092,29.8278852718705
p1_4,11490092,114900921,75.1445414498448,29.8283974748625
