plot_id,a_hhid,resp_id,latitude,longitude
p1_4,10770255,107702551,30.1929222102933,75.3389855101704
p1_5,10770255,107702551,30.1923982657961,75.3387809917330
p1_6,10770255,107702551,30.1919598078879,75.3386344760656
p1_7,10770255,107702551,30.1915575724786,75.3385027125477
p1_8,10770255,107702551,30.1913726827407,75.3390408307314
p1_9,10770255,107702551,30.1914031113264,75.3392443433403
p1_1,10770280,107702801,30.2052607608728,75.3326028585433
p1_2,10770280,107702801,30.2051744137788,75.3319172188639
p1_3,10770280,107702801,30.2050324334931,75.3319028019905
p1_4,10770280,107702801,30.2050816919828,75.3304886072874
p1_5,10770280,107702801,30.2058414286244,75.3305030241608
p1_6,10770280,107702801,30.2058660576699,75.3315172344446
p1_7,10770280,107702801,30.2058228843979,75.3326028585433
p1_8,10770280,107702801,30.2052607608728,75.3326028585433
p1_1,10770322,107703221,30.1697286221688,75.3172696754336
p1_2,10770322,107703221,30.1696581862191,75.3158628568053
p1_3,10770322,107703221,30.1686274387447,75.3158561512827
p1_4,10770322,107703221,30.1686584540819,75.3179657086730
p1_5,10770322,107703221,30.1691712202516,75.3179616853594
p1_6,10770322,107703221,30.1691970179138,75.3172824159264
p1_7,10770322,107703221,30.1697286221688,75.3172696754336
p1_1,10770344,107703441,30.1653452652388,75.3563521429896
p1_2,10770344,107703441,30.1653081615311,75.3535314649343
p1_3,10770344,107703441,30.1647307332807,75.3535110130906
p1_4,10770344,107703441,30.1642370758247,75.3535247594118
p1_5,10770344,107703441,30.1641993919479,75.3555307164788
p1_6,10770344,107703441,30.1647843600429,75.3555535152554
p1_7,10770344,107703441,30.1647634890903,75.3563367202877
p1_8,10770344,107703441,30.1653452652388,75.3563521429896
p1_1,10790061,107900611,30.3616428458496,74.8482478782534
p1_2,10790061,107900611,30.3614001280849,74.8482502251863
p1_3,10790061,107900611,30.3614380256540,74.8475360870361
p1_4,10790061,107900611,30.3616535497181,74.8475240170955
p1_5,10790061,107900611,30.3616428458496,74.8482478782534
p1_1,10790066,107900661,30.3458322429833,74.8281983658671
p1_2,10790066,107900661,30.3457486235398,74.8270376399159
p1_3,10790066,107900661,30.3459994816562,74.8269551619887
p1_4,10790066,107900661,30.3460825222059,74.8268653079867
p1_5,10790066,107900661,30.3466733522363,74.8268076404929
p1_6,10790066,107900661,30.3466652507713,74.8281544446945
p1_7,10790066,107900661,30.3458322429833,74.8281983658671
p1_1,10790072,107900721,30.3312727030976,74.8086276277899
p1_2,10790072,107900721,30.3321035197329,74.8085763305425
p1_3,10790072,107900721,30.3321188569295,74.8074088990688
p1_4,10790072,107900721,30.3322968261105,74.8073730245232
p1_5,10790072,107900721,30.3323199765493,74.8071014508605
p1_6,10790072,107900721,30.3328281273026,74.8071343079209
p1_7,10790072,107900721,30.3328116327011,74.8085997998714
p1_8,10790072,107900721,30.3318691207690,74.8087027296423
p1_9,10790072,107900721,30.3322560234488,74.8087087646126
p1_10,10790072,107900721,30.3322612323002,74.8101491108536
p1_11,10790072,107900721,30.3312321893928,74.8101296648383
p1_12,10790072,107900721,30.3312727030976,74.8086276277899
p1_1,10790099,107900991,30.3684867181226,74.8552668839693
p1_2,10790099,107900991,30.3673970187236,74.8552983999252
p1_3,10790099,107900991,30.3674473528630,74.8558737337589
p1_4,10790099,107900991,30.3678375862026,74.8558713868260
p1_5,10790099,107900991,30.3678312221428,74.8555693030357
p1_6,10790099,107900991,30.3684595264085,74.8555522039532
p1_7,10790099,107900991,30.3684867181226,74.8552668839693
p1_1,10790114,107901141,30.3481365236906,74.8288481310009
p1_2,10790114,107901141,30.3481151129946,74.8281896486878
p1_3,10790114,107901141,30.3475404944555,74.8282137885689
p1_4,10790114,107901141,30.3475393371136,74.8285892978310
p1_5,10790114,107901141,30.3475552505629,74.8288555070757
p1_6,10790114,107901141,30.3481365236906,74.8288481310009
p1_1,10790129,107901291,30.3388487606125,74.8205959796905
p1_2,10790129,107901291,30.3399816029807,74.8205909505486
p1_3,10790129,107901291,30.3399720541726,74.8212460801005
p1_4,10790129,107901291,30.3384615946212,74.8212725669145
p1_5,10790129,107901291,30.3384517563025,74.8210325092077
p1_6,10790129,107901291,30.3388068032360,74.8210133984684
p1_7,10790129,107901291,30.3388487606125,74.8205959796905
p1_1,10790160,107901601,30.3685153561963,74.8497167229652
p1_2,10790160,107901601,30.3694282988771,74.8497495800256
p1_3,10790160,107901601,30.3695827693240,74.8497492447495
p1_4,10790160,107901601,30.3695871083780,74.8493438959121
p1_5,10790160,107901601,30.3695723555937,74.8489942029118
p1_6,10790160,107901601,30.3695772731887,74.8486190289258
p1_7,10790160,107901601,30.3685182489305,74.8486538976430
p1_8,10790160,107901601,30.3685153561963,74.8497167229652
p1_1,10790166,107901661,30.3360922674422,74.8102124780416
p1_2,10790166,107901661,30.3362071469879,74.8115002736449
p1_3,10790166,107901661,30.3344905952528,74.8115217313170
p1_4,10790166,107901661,30.3345091151893,74.8109477385878
p1_5,10790166,107901661,30.3355470941586,74.8109370097517
p1_6,10790166,107901661,30.3355595371071,74.8102409765124
p1_7,10790166,107901661,30.3360922674422,74.8102124780416
p1_1,10790202,107902081,30.3668546233362,74.8540555313229
p1_2,10790202,107902081,30.3664635182354,74.8540605604648
p1_3,10790202,107902081,30.3664539720114,74.8544032126665
p1_4,10790202,107902081,30.3665601375404,74.8544042184948
p1_5,10790202,107902081,30.3665838584330,74.8542986065149
p1_6,10790202,107902081,30.3668633016861,74.8542805016040
p1_7,10790202,107902081,30.3668546233362,74.8540555313229
p1_1,10790215,107902151,30.3702208974605,74.8524522408843
p1_2,10790215,107902151,30.3702208974605,74.8518390208482
p1_3,10790215,107902151,30.3727030779509,74.8517686128616
p1_4,10790215,107902151,30.3732995323952,74.8532626032829
p1_5,10790215,107902151,30.3713221359947,74.8532626032829
p1_6,10790215,107902151,30.3712125044507,74.8525648936629
p1_7,10790215,107902151,30.3702208974605,74.8524522408843
p1_1,10790257,107902571,30.3502894320632,74.8153834417462
p1_2,10790257,107902571,30.3504537698507,74.8153851181268
p1_3,10790257,107902571,30.3504644749435,74.8157596215605
p1_4,10790257,107902571,30.3503108422835,74.8157686740159
p1_5,10790257,107902571,30.3502894320632,74.8153834417462
p1_1,10790280,107902801,30.3371664004007,74.8135974258184
p1_2,10790280,107902801,30.3371374637836,74.8129627481102
p1_3,10790280,107902801,30.3367595507797,74.8129496723413
p1_4,10790280,107902801,30.3361570861445,74.8129691183567
p1_5,10790280,107902801,30.3361724227062,74.8135736212134
p1_6,10790280,107902801,30.3371664004007,74.8135974258184
p1_1,10800027,108000271,30.1937173950669,75.1591561362147
p1_2,10800027,108000271,30.1937000077134,75.1574894785881
p1_3,10800027,108000271,30.1945198180903,75.1574532687664
p1_4,10800027,108000271,30.1945754571474,75.1591199263930
p1_5,10800027,108000271,30.1937173950669,75.1591561362147
p1_1,10800032,108000321,30.1855826762753,75.1809614896774
p1_2,10800032,108000321,30.1870911420999,75.1810660958290
p1_3,10800032,108000321,30.1871946037508,75.1796981692314
p1_4,10800032,108000321,30.1859947896932,75.1795992627739
p1_5,10800032,108000321,30.1855826762753,75.1809614896774
p1_1,10800053,108000531,30.1928245504961,75.1608368754386
p1_2,10800053,108000531,30.1928016569391,75.1609287410974
p1_3,10800053,108000531,30.1924785384469,75.1609740033745
p1_4,10800053,108000531,30.1928123792386,75.1607513800263
p1_5,10800053,108000531,30.1930430532911,75.1607450097799
p1_6,10800053,108000531,30.1930326208080,75.1605897769331
p1_7,10800053,108000531,30.1929488711113,75.1602484658360
p1_8,10800053,108000531,30.1930190006199,75.1603014394640
p1_9,10800053,108000531,30.1929219205018,75.1586374640464
p1_10,10800053,108000531,30.1932160584759,75.1586277410387
p1_11,10800053,108000531,30.1931746184007,75.1575793325901
p1_12,10800053,108000531,30.1922638017146,75.1576654985547
p1_13,10800053,108000531,30.1924449224712,75.1608600094914
p1_14,10800053,108000531,30.1928245504961,75.1608368754386
p1_1,10800063,108000631,30.1919670527469,75.1504926010966
p1_2,10800063,108000631,30.1920525420432,75.1514062285423
p1_3,10800063,108000631,30.1928135384061,75.1513385027647
p1_4,10800063,108000631,30.1927465964638,75.1504238694906
p1_5,10800063,108000631,30.1919670527469,75.1504926010966
p1_1,10800065,108000651,30.2034152925639,75.1639955118298
p1_2,10800065,108000651,30.2022533454805,75.1643381640315
p1_3,10800065,108000651,30.2016685998400,75.1645996794104
p1_4,10800065,108000651,30.2013098691303,75.1646268367767
p1_5,10800065,108000651,30.2011696218738,75.1627442613244
p1_6,10800065,108000651,30.2010896460761,75.1610122248530
p1_7,10800065,108000651,30.2011383270042,75.1605696603655
p1_8,10800065,108000651,30.2011351395632,75.1605931296944
p1_9,10800065,108000651,30.2038050198729,75.1604922115802
p1_10,10800065,108000651,30.2048310529408,75.1623047143220
p1_11,10800065,108000651,30.2051883220407,75.1627466082572
p1_12,10800065,108000651,30.2051593464929,75.1628954708576
p1_13,10800065,108000651,30.2048976969102,75.1635868102312
p1_14,10800065,108000651,30.2034152925639,75.1639955118298
p1_1,10800073,108000731,30.1979861872254,75.1626497134566
p1_2,10800073,108000731,30.1979905338749,75.1633407175540
p1_3,10800073,108000731,30.1986184778140,75.1633092015981
p1_4,10800073,108000731,30.1985941367299,75.1626128330826
p1_5,10800073,108000731,30.1979861872254,75.1626497134566
p1_1,10800092,108000921,30.1977074217073,75.1563884317874
p1_2,10800092,108000921,30.1977384278902,75.1582237333059
p1_3,10800092,108000921,30.1984611299857,75.1580969989299
p1_4,10800092,108000921,30.1984228796469,75.1563904434442
p1_5,10800092,108000921,30.1977074217073,75.1563884317874
p1_1,10800093,108000931,30.1936924731926,75.1581405848264
p1_2,10800093,108000931,30.1942459691478,75.1581352204084
p1_3,10800093,108000931,30.1942662542807,75.1571793481707
p1_4,10800093,108000931,30.1936623351037,75.1572420448064
p1_5,10800093,108000931,30.1936924731926,75.1581405848264
p1_1,10820006,108200061,30.2645369531528,74.8260093480348
p1_2,10820006,108200061,30.2655623525592,74.8259999603033
p1_3,10820006,108200061,30.2655472945262,74.8240037262439
p1_4,10820006,108200061,30.2644697704401,74.8240271955728
p1_5,10820006,108200061,30.2637953345397,74.8255030810832
p1_6,10820006,108200061,30.2640970792979,74.8255218565464
p1_7,10820006,108200061,30.2640912876606,74.8259895667433
p1_8,10820006,108200061,30.2645369531528,74.8260093480348
p1_1,10820013,108200131,30.2583733270940,74.8546201363205
p1_2,10820013,108200131,30.2582288172187,74.8547767102718
p1_3,10820013,108200131,30.2581735037633,74.8540669307112
p1_4,10820013,108200131,30.2581430958295,74.8531281575560
p1_5,10820013,108200131,30.2581164526797,74.8531351983547
p1_6,10820013,108200131,30.2587173697891,74.8531502857804
p1_7,10820013,108200131,30.2587353248461,74.8537494242191
p1_8,10820013,108200131,30.2587474879475,74.8541541025042
p1_9,10820013,108200131,30.2587495151309,74.8543388396501
p1_10,10820013,108200131,30.2583718791003,74.8546251654624
p1_11,10820013,108200131,30.2583733270940,74.8546201363205
p1_1,10820039,108200391,30.2472631121126,74.8198255151510
p1_2,10820039,108200391,30.2473911291478,74.8198315501213
p1_3,10820039,108200391,30.2475011889091,74.8198302090167
p1_4,10820039,108200391,30.2475570876354,74.8198245093226
p1_5,10820039,108200391,30.2475614320946,74.8197289556264
p1_6,10820039,108200391,30.2475510053921,74.8196055740118
p1_7,10820039,108200391,30.2475553498516,74.8194590583443
p1_8,10820039,108200391,30.2475599839416,74.8193192481994
p1_9,10820039,108200391,30.2475570876354,74.8191083595156
p1_10,10820039,108200391,30.2475611424640,74.8188998177647
p1_11,10820039,108200391,30.2475550602210,74.8188287392258
p1_12,10820039,108200391,30.2473534770959,74.8188297450542
p1_13,10820039,108200391,30.2471666647790,74.8188354447484
p1_14,10820039,108200391,30.2469726112984,74.8188398033380
p1_15,10820039,108200391,30.2469682668131,74.8190077766776
p1_16,10820039,108200391,30.2469749283572,74.8191774263978
p1_17,10820039,108200391,30.2469870929147,74.8192941024899
p1_18,10820039,108200391,30.2469925959283,74.8193899914622
p1_19,10820039,108200391,30.2469949129866,74.8195026442408
p1_20,10820039,108200391,30.2469873825470,74.8195556178689
p1_21,10820039,108200391,30.2469940440897,74.8196313902735
p1_22,10820039,108200391,30.2470053397481,74.8197048157453
p1_23,10820039,108200391,30.2469923062960,74.8197400197386
p1_24,10820039,108200391,30.2470670313980,74.8197872936725
p1_25,10820039,108200391,30.2471675336743,74.8198285326361
p1_26,10820039,108200391,30.2472631121126,74.8198255151510
p1_1,10820042,108200421,30.2359804490161,74.8045734688639
p1_2,10820042,108200421,30.2362596854311,74.8045835271477
p1_3,10820042,108200421,30.2365070581070,74.8045979440212
p1_4,10820042,108200421,30.2367445816363,74.8045738041400
p1_5,10820042,108200421,30.2369960083565,74.8045905679464
p1_6,10820042,108200421,30.2370400369327,74.8044142127037
p1_7,10820042,108200421,30.2370130983983,74.8041369393467
p1_8,10820042,108200421,30.2370217882489,74.8039736598730
p1_9,10820042,108200421,30.2370142570451,74.8037627711892
p1_10,10820042,108200421,30.2370087534727,74.8034958913922
p1_11,10820042,108200421,30.2370174433237,74.8032930493354
p1_12,10820042,108200421,30.2369989049740,74.8032129183411
p1_13,10820042,108200421,30.2368282940604,74.8032273352146
p1_14,10820042,108200421,30.2366197370235,74.8032105714082
p1_15,10820042,108200421,30.2365334174538,74.8033074662089
p1_16,10820042,108200421,30.2364751951509,74.8033373057842
p1_17,10820042,108200421,30.2364430425211,74.8032756149768
p1_18,10820042,108200421,30.2364343526193,74.8032132536172
p1_19,10820042,108200421,30.2363019763542,74.8032233119010
p1_20,10820042,108200421,30.2361736552093,74.8032263293862
p1_21,10820042,108200421,30.2360858869257,74.8032343760133
p1_22,10820042,108200421,30.2360508375233,74.8033607751131
p1_23,10820042,108200421,30.2359477168948,74.8033604398369
p1_24,10820042,108200421,30.2359181710768,74.8032420873641
p1_25,10820042,108200421,30.2357597242347,74.8032427579164
p1_26,10820042,108200421,30.2356085187834,74.8032404109835
p1_27,10820042,108200421,30.2353959038282,74.8032407462596
p1_28,10820042,108200421,30.2352499118216,74.8032471165060
p1_29,10820042,108200421,30.2351323069919,74.8032457754015
p1_30,10820042,108200421,30.2351140579540,74.8033949732780
p1_31,10820042,108200421,30.2351201409670,74.8035649582743
p1_32,10820042,108200421,30.2351496870249,74.8037044331431
p1_33,10820042,108200421,30.2351635910490,74.8038113862276
p1_34,10820042,108200421,30.2351540320326,74.8038516193628
p1_35,10820042,108200421,30.2351734397316,74.8039542138576
p1_36,10820042,108200421,30.2351960337644,74.8041433095932
p1_37,10820042,108200421,30.2351809710764,74.8043136298656
p1_38,10820042,108200421,30.2351659083862,74.8044514283537
p1_39,10820042,108200421,30.2351667773876,74.8045248538255
p1_40,10820042,108200421,30.2352664228332,74.8045446351170
p1_41,10820042,108200421,30.2352800371740,74.8045955970883
p1_42,10820042,108200421,30.2359804490161,74.8045734688639
p1_1,10820047,108200471,30.2621997206426,74.8414166271686
p1_2,10820047,108200471,30.2629471430119,74.8423979803919
p1_3,10820047,108200471,30.2630803521356,74.8423815518617
p1_4,10820047,108200471,30.2630916459443,74.8422363772988
p1_5,10820047,108200471,30.2632598945816,74.8422350361943
p1_6,10820047,108200471,30.2632555508166,74.8421388119459
p1_7,10820047,108200471,30.2632549716480,74.8414132744073
p1_8,10820047,108200471,30.2621997206426,74.8414166271686
p1_1,10820052,108200521,30.2638558573151,74.8500141128897
p1_2,10820052,108200521,30.2644457352343,74.8495118692517
p1_3,10820052,108200521,30.2643924523474,74.8518795892596
p1_4,10820052,108200521,30.2638596218884,74.8518805950880
p1_5,10820052,108200521,30.2638558573151,74.8500141128897
p1_1,10820061,108200611,30.2729341406775,74.8298053443431
p1_2,10820061,108200611,30.2728142645067,74.8298029974102
p1_3,10820061,108200611,30.2727137884730,74.8298046737909
p1_4,10820061,108200611,30.2726260528321,74.8298043385148
p1_5,10820061,108200611,30.2725119674260,74.8297976329922
p1_6,10820061,108200611,30.2725226810357,74.8300393670797
p1_7,10820061,108200611,30.2725174690095,74.8302039876580
p1_8,10820061,108200611,30.2725145734393,74.8303937539458
p1_9,10820061,108200611,30.2725139943252,74.8305687680840
p1_10,10820061,108200611,30.2725119674260,74.8307521641254
p1_11,10820061,108200611,30.2725223914787,74.8308980092406
p1_12,10820061,108200611,30.2726787521374,74.8308953270316
p1_13,10820061,108200611,30.2727027853276,74.8308644816279
p1_14,10820061,108200611,30.2728345334347,74.8308624699711
p1_15,10820061,108200611,30.2729208211102,74.8308648169040
p1_16,10820061,108200611,30.2729312451195,74.8307588696479
p1_17,10820061,108200611,30.2729341406775,74.8298053443431
p1_1,10820069,108200691,30.2697185709484,74.8260224238038
p1_2,10820069,108200691,30.2687592364999,74.8260173946619
p1_3,10820069,108200691,30.2687777688570,74.8267268389463
p1_4,10820069,108200691,30.2693406875353,74.8267218098044
p1_5,10820069,108200691,30.2697191500789,74.8267295211553
p1_6,10820069,108200691,30.2697185709484,74.8260224238038
p1_1,10820078,108200781,30.2606469404482,74.8589026182889
p1_2,10820078,108200781,30.2606677910723,74.8623200878500
p1_3,10820078,108200781,30.2632662654366,74.8623415455222
p1_4,10820078,108200781,30.2659382234804,74.8622828722000
p1_5,10820078,108200781,30.2661852318616,74.8588650673627
p1_6,10820078,108200781,30.2648163979949,74.8588405922055
p1_7,10820078,108200781,30.2647732506049,74.8595942929387
p1_8,10820078,108200781,30.2633595115391,74.8595372959971
p1_9,10820078,108200781,30.2633204176870,74.8589337989687
p1_10,10820078,108200781,30.2632937759419,74.8589223995804
p1_11,10820078,108200781,30.2632656862679,74.8589223995804
p1_12,10820078,108200781,30.2632532341419,74.8589009419083
p1_13,10820078,108200781,30.2631854713817,74.8589153587818
p1_14,10820078,108200781,30.2631235002695,74.8589223995804
p1_15,10820078,108200781,30.2632152985854,74.8589210584759
p1_16,10820078,108200781,30.2631930005796,74.8588657379150
p1_17,10820078,108200781,30.2606469404482,74.8589026182889
p1_1,10820147,108201471,30.2741534525409,74.8335168510675
p1_2,10820147,108201471,30.2741502674667,74.8335168510675
p1_3,10820147,108201471,30.2743031509111,74.8335309326648
p1_4,10820147,108201471,30.2758893025953,74.8335544019937
p1_5,10820147,108201471,30.2758502137326,74.8344023153185
p1_6,10820147,108201471,30.2758557151291,74.8343959450721
p1_7,10820147,108201471,30.2758898816895,74.8337505385279
p1_8,10820147,108201471,30.2758959621778,74.8335587605834
p1_9,10820147,108201471,30.2741861719334,74.8335292562842
p1_10,10820147,108201471,30.2741719838796,74.8339272290468
p1_11,10820147,108201471,30.2741592435846,74.8344207555055
p1_12,10820147,108201471,30.2758438436943,74.8343999683856
p1_13,10820147,108201471,30.2758716402223,74.8335604369640
p1_14,10820147,108201471,30.2741534525409,74.8335168510675
p1_1,10820170,108201701,30.2576435355693,74.8240858688950
p1_2,10820170,108201701,30.2576096522596,74.8244375735521
p1_3,10820170,108201701,30.2576113898656,74.8245918005704
p1_4,10820170,108201701,30.2576336891387,74.8246793076395
p1_5,10820170,108201701,30.2576391915559,74.8247135058045
p1_6,10820170,108201701,30.2581929069161,74.8246726021170
p1_7,10820170,108201701,30.2582951354043,74.8246508091688
p1_8,10820170,108201701,30.2583110633461,74.8242199793457
p1_9,10820170,108201701,30.2582974521960,74.8240154609084
p1_10,10820170,108201701,30.2578517583866,74.8240198194980
p1_11,10820170,108201701,30.2576125482695,74.8240070790052
p1_12,10820170,108201701,30.2576435355693,74.8240858688950
p1_1,10820185,108201851,30.2488659197064,74.8198714479804
p1_2,10820185,108201851,30.2489383263711,74.8174443840980
p1_3,10820185,108201851,30.2496794779225,74.8185900226235
p1_4,10820185,108201851,30.2496499362326,74.8198811709880
p1_5,10820185,108201851,30.2488659197064,74.8198714479804
p1_1,10820227,108202271,30.2766725243033,74.8585613071918
p1_2,10820227,108202271,30.2767449104673,74.8586045578122
p1_3,10820227,108202271,30.2767889212288,74.8587698489427
p1_4,10820227,108202271,30.2767391195761,74.8613162711262
p1_5,10820227,108202271,30.2757818805724,74.8613011837005
p1_6,10820227,108202271,30.2766725243033,74.8585613071918
p1_1,10820256,108202561,30.2376781594101,74.8193034902215
p1_2,10820256,108202561,30.2390013161946,74.8192525282502
p1_3,10820256,108202561,30.2390572197559,74.8178842663764
p1_4,10820256,108202561,30.2376686006383,74.8178973421454
p1_5,10820256,108202561,30.2376781594101,74.8193034902215
p1_1,10830009,108300091,30.1765609598757,75.2622843906283
p1_2,10830009,108300091,30.1768438429943,75.2623014897108
p1_3,10830009,108300091,30.1770252819441,75.2623393759131
p1_4,10830009,108300091,30.1772383128725,75.2623725682496
p1_5,10830009,108300091,30.1775797410732,75.2623732388019
p1_6,10830009,108300091,30.1776533595625,75.2613704279065
p1_7,10830009,108300091,30.1764971951261,75.2613315358757
p1_8,10830009,108300091,30.1764789352130,75.2616312727332
p1_9,10830009,108300091,30.1764603854565,75.2619615197181
p1_10,10830009,108300091,30.1764708196950,75.2621918544173
p1_11,10830009,108300091,30.1765087887201,75.2622763440012
p1_12,10830009,108300091,30.1765609598757,75.2622843906283
p1_1,10830118,108300201,30.1895712937113,75.2436681836843
p1_2,10830118,108300201,30.1900564200606,75.2423344552516
p1_3,10830118,108300201,30.1889328591571,75.2414694428443
p1_4,10830118,108300201,30.1883431077187,75.2419723570346
p1_5,10830118,108300201,30.1895712937113,75.2436681836843
p1_1,10830058,108300581,30.1631030747032,75.2498463168740
p1_2,10830058,108300581,30.1631329322619,75.2496702969074
p1_3,10830058,108300581,30.1631714861835,75.2493879944086
p1_4,10830058,108300581,30.1633268612337,75.2485370635986
p1_5,10830058,108300581,30.1625714347172,75.2483271807432
p1_6,10830058,108300581,30.1624836007903,75.2495381981134
p1_7,10830058,108300581,30.1621331339467,75.2495050057768
p1_8,10830058,108300581,30.1621157410188,75.2496873959898
p1_9,10830058,108300581,30.1631030747032,75.2498463168740
p1_1,10830097,108300971,30.1785188074420,75.2327411994338
p1_2,10830097,108300971,30.1785086632544,75.2333601191639
p1_3,10830097,108300971,30.1790747073282,75.2334154397249
p1_4,10830097,108300971,30.1791036905522,75.2328729629516
p1_5,10830097,108300971,30.1791303551108,75.2323754131793
p1_6,10830097,108300971,30.1788868958301,75.2323744073510
p1_7,10830097,108300971,30.1788692160256,75.2327083423733
p1_8,10830097,108300971,30.1785188074420,75.2327411994338
p1_1,10830118,108301181,30.1652467084846,75.2496944367885
p1_2,10830118,108301181,30.1650591605066,75.2514871582388
p1_3,10830118,108301181,30.1656719511871,75.2515384554862
p1_4,10830118,108301181,30.1658650055510,75.2491009980440
p1_5,10830118,108301181,30.1656554284988,75.2490305900573
p1_6,10830118,108301181,30.1655890478458,75.2497390285134
p1_7,10830118,108301181,30.1652467084846,75.2496944367885
p1_1,10830149,108301491,30.1825592992384,75.2481072396039
p1_2,10830149,108301491,30.1825590094164,75.2474785968661
p1_3,10830149,108301491,30.1821920940400,75.2474739030003
p1_4,10830149,108301491,30.1821851382851,75.2476509287953
p1_5,10830149,108301491,30.1821407953359,75.2476445585489
p1_6,10830149,108301491,30.1821434037452,75.2480673417448
p1_7,10830149,108301491,30.1825592992384,75.2481072396039
p1_1,10830151,108301511,30.1661783557481,75.2498272061347
p1_2,10830151,108301511,30.1661850227627,75.2493920177221
p1_3,10830151,108301511,30.1660540013487,75.2493400499224
p1_4,10830151,108301511,30.1660560304428,75.2491154149174
p1_5,10830151,108301511,30.1658392070167,75.2491053566336
p1_6,10830151,108301511,30.1658061616933,75.2497169002890
p1_7,10830151,108301511,30.1661783557481,75.2498272061347
p1_1,10830167,108301671,30.1826030623554,75.2437305450439
p1_2,10830167,108301671,30.1825801664224,75.2441915497183
p1_3,10830167,108301671,30.1832777654346,75.2442297711968
p1_4,10830167,108301671,30.1832615355179,75.2444765344262
p1_5,10830167,108301671,30.1839078319211,75.2445415779948
p1_6,10830167,108301671,30.1839336257254,75.2442703396081
p1_7,10830167,108301671,30.1832777654346,75.2442052960395
p1_8,10830167,108301671,30.1832922564295,75.2439488098025
p1_9,10830167,108301671,30.1839672446063,75.2439930662512
p1_10,10830167,108301671,30.1839773882319,75.2438358217477
p1_11,10830167,108301671,30.1826030623554,75.2437305450439
p1_1,10830186,108301861,30.1825572704841,75.2296529710293
p1_2,10830186,108301861,30.1824888724595,75.2281878143548
p1_3,10830186,108301861,30.1817732987532,75.2282538637518
p1_4,10830186,108301861,30.1818648832033,75.2295564115047
p1_5,10830186,108301861,30.1825572704841,75.2296529710293
p1_1,10830187,108301871,30.1733749906444,75.2609312161803
p1_2,10830187,108301871,30.1720292123268,75.2608058229088
p1_3,10830187,108301871,30.1721254434778,75.2598227933049
p1_4,10830187,108301871,30.1735219440020,75.2600454166531
p1_5,10830187,108301871,30.1734697712374,75.2607706189155
p1_6,10830187,108301871,30.1733842658134,75.2607689425349
p1_7,10830187,108301871,30.1733749906444,75.2609312161803
p1_1,10830195,108301951,30.1661745874353,75.2454099431633
p1_2,10830195,108301951,30.1661055982980,75.2463145181536
p1_3,10830195,108301951,30.1674352249743,75.2464295178651
p1_4,10830195,108301951,30.1675175470305,75.2454397827386
p1_5,10830195,108301951,30.1661745874353,75.2454099431633
p1_1,10830257,108302571,30.1857116430366,75.2496823668479
p1_2,10830257,108302571,30.1863677769331,75.2497306466102
p1_3,10830257,108302571,30.1864283473773,75.2486249059438
p1_4,10830257,108302571,30.1857722138842,75.2485766261816
p1_5,10830257,108302571,30.1857116430366,75.2496823668479
p1_1,10830295,108302951,30.1798331954922,75.2377177029848
p1_2,10830295,108302951,30.1805618255469,75.2382722496986
p1_3,10830295,108302951,30.1807429678228,75.2377220615744
p1_4,10830295,108302951,30.1803012699132,75.2377049624919
p1_5,10830295,108302951,30.1803241663758,75.2367983758449
p1_6,10830295,108302951,30.1799555036979,75.2367725595831
p1_7,10830295,108302951,30.1794378665090,75.2367457374930
p1_8,10830295,108302951,30.1793013559125,75.2368047460913
p1_9,10830295,108302951,30.1792196233629,75.2369512617588
p1_10,10830295,108302951,30.1791300652786,75.2370722964406
p1_11,10830295,108302951,30.1798331954922,75.2377177029848
p1_1,10850002,108500021,30.1281841269402,75.0762460380792
p1_2,10850002,108500021,30.1290352200632,75.0752851366996
p1_3,10850002,108500021,30.1275131066103,75.0733673572540
p1_4,10850002,108500021,30.1268330921591,75.0747892633080
p1_5,10850002,108500021,30.1281841269402,75.0762460380792
p1_1,10850054,108500541,30.1258343758780,75.0780394300818
p1_2,10850054,108500541,30.1267739350303,75.0791719928383
p1_3,10850054,108500541,30.1271906440515,75.0786831602454
p1_4,10850054,108500541,30.1261722122199,75.0776297226548
p1_5,10850054,108500541,30.1258343758780,75.0780394300818
p1_1,10850063,108500631,30.1349572911248,75.0941571593284
p1_2,10850063,108500631,30.1356688552468,75.0950037315487
p1_3,10850063,108500631,30.1358416711868,75.0947770848870
p1_4,10850063,108500631,30.1360139069064,75.0949896499514
p1_5,10850063,108500631,30.1362980661909,75.0946691259741
p1_6,10850063,108500631,30.1360733484571,75.0943650305271
p1_7,10850063,108500631,30.1360539212225,75.0943261384963
p1_8,10850063,108500631,30.1362302159871,75.0941350311040
p1_9,10850063,108500631,30.1356459484133,75.0933970883488
p1_10,10850063,108500631,30.1349572911248,75.0941571593284
p1_1,10850075,108500751,30.1389926094369,75.0865313038229
p1_2,10850075,108500751,30.1382801994216,75.0876132398843
p1_3,10850075,108500751,30.1375379189656,75.0869188830256
p1_4,10850075,108500751,30.1382836788481,75.0859817862510
p1_5,10850075,108500751,30.1389926094369,75.0865313038229
p1_1,10850103,108501031,30.1398862316594,75.0935868546366
p1_2,10850103,108501031,30.1404959893553,75.0929515063762
p1_3,10850103,108501031,30.1400300455116,75.0922692194581
p1_4,10850103,108501031,30.1398352008872,75.0926366820931
